app_name,username,rating,review,date,thumbs_up,review_length,review_clean
WeTV,Francis Hudson,1,burik jir isinya film ga jelas,2025-07-23 14:25:57,0,30,burik jir isinya film ga jelas
WeTV,Rudi Irwansyah,1,"aplikasi khusus lihat iklan bukan buat nonton film ini'mh... sekali iklan 5 ngak smp 10 menit filmnya dah iklan lagi... aplikasi bodoh dan tolol auto unistal WeTV, msh banyak aplikasi lain yang lebih pro tanpa iklan.!!",2025-07-23 13:39:00,0,218,aplikasi khusus lihat iklan bukan buat nonton film ini mh sekali iklan ngak smp menit filmnya dah iklan lagi aplikasi bodoh dan tolol auto unistal wetv msh banyak aplikasi lain yang lebih pro tanpa iklan
WeTV,Harry sia,1,"banyak bug suka macet2 gak jelas, sdh vip masih aja muncul iklan tiba2 dialihin ke shopee gak jelas",2025-07-23 12:33:11,3,99,banyak bug suka macet gak jelas sdh vip masih aja muncul iklan tiba dialihin ke shopee gak jelas
WeTV,Muhammad taqy Fawwaz,1,film²nya ga seru pdhl vip tapi masih aja muncul iklan mengganggu,2025-07-23 11:48:36,0,64,film nya ga seru pdhl vip tapi masih aja muncul iklan mengganggu
WeTV,Nur Hayati,1,"jelek, semuanya ber VIP, udah gitu VIP nya mahal☹️, kadang juga gambar nya jelek buram,",2025-07-22 20:41:41,0,87,jelek semuanya ber vip udah gitu vip nya mahal kadang juga gambar nya jelek buram
WeTV,Ahmad Choirul Amin,5,pengalaman nnton dracin terbaik,2025-07-22 20:32:08,0,31,pengalaman nnton dracin terbaik
WeTV,Adnan Hamzah,3,mohon update filem yg baru🙏 berbaiki lagi aplikasi nya ada bug,2025-07-22 20:32:03,0,62,mohon update filem yg baru berbaiki lagi aplikasi nya ada bug
WeTV,Yohanes Barmiyanto,4,setelah update terbaru kenapa menjadi tidak bisa di gunakan...?,2025-07-22 18:45:28,0,63,setelah update terbaru kenapa menjadi tidak bisa di gunakan
WeTV,Nadila Tasya,1,"jangan install dah, menurut gua ini aplikasi ""makan banyak uang"" uang lu abis buat aplikasi ga jelas kek gini, masih ada aja iklan jadi buat apa vip kalo ada iklan? percuma, ga worth it sumpah. nyesel install.",2025-07-22 16:48:28,0,209,jangan install dah menurut gua ini aplikasi makan banyak uang uang lu abis buat aplikasi ga jelas kek gini masih ada aja iklan jadi buat apa vip kalo ada iklan percuma ga worth it sumpah nyesel install
WeTV,Agistiaa 02,1,"jelek bgt ancrit banyak iklan, dikit dikit iklan bangsul bintang 1 aja kegedean nilai nya",2025-07-22 15:33:43,0,89,jelek bgt ancrit banyak iklan dikit dikit iklan bangsul bintang aja kegedean nilai nya
WeTV,067_Muhammad Rye,2,benti bgt tiap lagi nonton tiba-tiba ke shopee,2025-07-22 14:39:07,0,46,benti bgt tiap lagi nonton tiba tiba ke shopee
WeTV,Enzo Bradley,1,"kenapa wetv ber4masalah tidak bisa diputar, tolong dijelaskan jangan cuma lewat instgram atau twiter",2025-07-22 10:52:15,3,100,kenapa wetv bermasalah tidak bisa diputar tolong dijelaskan jangan cuma lewat instgram atau twiter
WeTV,shelin Oktavia,1,tolol mau daftar aj susah,2025-07-22 09:33:21,0,25,tolol mau daftar aj susah
WeTV,Rudyanto,3,"Tidak nyaman dipakai di tablet android, karena gak bisa posisi landscape.",2025-07-22 01:24:19,3,73,tidak nyaman dipakai di tablet android karena gak bisa posisi landscape
WeTV,ahong Molotov,2,video sering nge bug,2025-07-21 20:53:24,0,20,video sering nge bug
WeTV,lsd putra,1,"aplikasi error padhl jaringan internet full,udh install ulang tpi ttp aja koneksi gagal ini sungguh sangat buruk,udh ambil VIP malh gx bsa di pake ini appsnya",2025-07-21 20:40:38,0,158,aplikasi error padhl jaringan internet full udh install ulang tpi ttp aja koneksi gagal ini sungguh sangat buruk udh ambil vip malh gx bsa di pake ini appsnya
WeTV,Arman Levox,1,"aplikasi gak jelas baru juga 3 hari gua bayar, Udah tampil aja iklan, iklan nya juga 5 kali lagi",2025-07-21 19:44:02,0,96,aplikasi gak jelas baru juga hari gua bayar udah tampil aja iklan iklan nya juga kali lagi
WeTV,Mas Addie,2,hari ini update kok malah jadi gak nyaman untuk digunakan. kembalikan ke versi sebelumnya saja.,2025-07-21 18:53:17,0,95,hari ini update kok malah jadi gak nyaman untuk digunakan kembalikan ke versi sebelumnya saja
WeTV,Ade Bambang Dwinanto,5,nice movie,2025-07-21 17:47:30,0,10,nice movie
WeTV,Sinaga Siombing,2,tolong dong min kalo buat anime film reneggade imortal kenapa hrus vip semua padahal di canell sebellah hrus y minggu ini udh masuk episod 98 tp klo di sini nonton hrus pake vip ribett bngt. sementara gua kasih bintang 2 aja cukup,2025-07-21 06:33:48,0,230,tolong dong min kalo buat anime film reneggade imortal kenapa hrus vip semua padahal di canell sebellah hrus y minggu ini udh masuk episod tp klo di sini nonton hrus pake vip ribett bngt sementara gua kasih bintang aja cukup
WeTV,Fuji Riani,5,bagus.. sekarang sudah diperbaiki semoga bisa lebih ditingkatkan lagi film-filmnya biar makin seru,2025-07-21 00:35:46,0,98,bagus sekarang sudah diperbaiki semoga bisa lebih ditingkatkan lagi film filmnya biar makin seru
WeTV,Sarira Jasmine,5,"Kenapa tiap kali nonton aplikasinya selalu keluar sendiri? bolak-balik nggak udah2, heran entah kenapa. Re: Makasih atas masukannya, Min. sekarang udah berfungsi dengan baik lagi aplikasinya.",2025-07-20 22:29:44,4,191,kenapa tiap kali nonton aplikasinya selalu keluar sendiri bolak balik nggak udah heran entah kenapa re makasih atas masukannya min sekarang udah berfungsi dengan baik lagi aplikasinya
WeTV,Bunga Ippang,1,tdk bisa dibuka,2025-07-20 20:41:20,0,15,tdk bisa dibuka
WeTV,Usaha Jubung,1,"aplikasi sangat buruk,sekian lama nonton film malah nggak ada suaranya,iklan banyak,tiba tiba keluar sendiri.menyebalkan",2025-07-20 18:25:24,2,120,aplikasi sangat buruk sekian lama nonton film malah nggak ada suaranya iklan banyak tiba tiba keluar sendiri menyebalkan
WeTV,Bahrudin Bramantyo,1,kok jd vip semua ni video nya...terpaksa uninstal ni apk,2025-07-20 16:50:10,0,56,kok jd vip semua ni video nya terpaksa uninstal ni apk
WeTV,Krisna sari,4,"kenapa drama China yang sedang on going tidak ada? padahal tak bela""in byar VIP karna saya kira ada drama China yang terbaru🥹, Kya (our generation, be passionately in love)",2025-07-20 12:48:02,0,172,kenapa drama china yang sedang on going tidak ada padahal tak bela in byar vip karna saya kira ada drama china yang terbaru kya our generation be passionately in love
WeTV,Kurni Awan,5,saya sangat berterimakasih kepada developer karena telah memberikan layanan VIP gratis selama 1 hari itu sudah sangat membantu saya yang memang kaum gratisan tapi ya kalo ada kata gratis yang memang harus nonton iklan tapi ngga masalah yang penting saya bisa kembali lagi nonton DONGHUA kesukaan saya lagi SOUL LAND terimakasih developer sudah memberikan fitur VIP selama 1 hari mohon ditingkatkan lagi ya🗿😹👍,2025-07-20 11:47:07,1,408,saya sangat berterimakasih kepada developer karena telah memberikan layanan vip gratis selama hari itu sudah sangat membantu saya yang memang kaum gratisan tapi ya kalo ada kata gratis yang memang harus nonton iklan tapi ngga masalah yang penting saya bisa kembali lagi nonton donghua kesukaan saya lagi soul land terimakasih developer sudah memberikan fitur vip selama hari mohon ditingkatkan lagi ya
WeTV,Nisa Ekasafitri,1,banyak iklan vip semua lgi,2025-07-20 11:26:59,0,26,banyak iklan vip semua lgi
WeTV,Karim Ranegan (Karim),4,cukup membantu.,2025-07-20 06:52:37,0,15,cukup membantu
WeTV,Nazwa Sahira,1,"baru dowload WeTV,sedih nonton di WeTv harus VIP😭😭😭",2025-07-20 06:18:23,0,51,baru dowload wetv sedih nonton di wetv harus vip
WeTV,Cingku Bae,4,"makasih kepada wetv bagus"" banget film fitur nya lengkap bnr",2025-07-20 06:13:07,0,60,makasih kepada wetv bagus banget film fitur nya lengkap bnr
WeTV,Budisukma Sukma,1,aplikasi aneh mau Cip aja susah ..aneh uninstal aja,2025-07-20 03:04:56,0,51,aplikasi aneh mau cip aja susah aneh uninstal aja
WeTV,Kayla Khanza,1,"NGELAG PARAHH, DIBELA BELAIN VIP KARNA DRAMA YG DIPENGENIN ADA DI SINI MALAH NGELAG PARAH, JUGA SUBTITLE DI DRAMA YANG BARU TAYANG RADA MELENCENG, DIKIRA GK TAU BHS CHINA KALI YA??! TOLONG DONG PIHAK WETV PERBAIKI LAGI KIALITASNYA",2025-07-20 00:34:12,0,230,ngelag parahh dibela belain vip karna drama yg dipengenin ada di sini malah ngelag parah juga subtitle di drama yang baru tayang rada melenceng dikira gk tau bhs china kali ya tolong dong pihak wetv perbaiki lagi kialitasnya
WeTV,tifani pratiwi,2,Kenapa fiturnya sulit sekali di interact ya? Seperti saat mau masuk akun susah untuk diklik juga layanan tidak normal terus dan mau nyari video juga tidak bisa diklik.,2025-07-19 22:43:11,0,167,kenapa fiturnya sulit sekali di interact ya seperti saat mau masuk akun susah untuk diklik juga layanan tidak normal terus dan mau nyari video juga tidak bisa diklik
WeTV,Siti,5,bagusss bangert,2025-07-19 21:13:21,0,15,bagusss bangert
WeTV,Haliza Za,5,aplikasi ini sangat membantu seseorang seperti saya menemukan film film yang uni keren serta modern pokonya keren,2025-07-19 17:38:34,1,113,aplikasi ini sangat membantu seseorang seperti saya menemukan film film yang uni keren serta modern pokonya keren
WeTV,Alisie Bellona,3,"kasih 3 dulu karena suka ndk bisa di play yg mau di nonton padahal, jaringan aman² aja",2025-07-19 17:30:40,0,86,kasih dulu karena suka ndk bisa di play yg mau di nonton padahal jaringan aman aja
WeTV,Risma,1,"yang bikin ganggu banget tuh aplikasinya sering suka macet2 sendiri kayak nge bug sama nge lag gitu, terus hp nya jadi ikutan macet, terus tiba2 keluar dari aplikasi sendiri, dan ini sering banget pliss, aplikasinya nggak bangett 😭 dan capek bgt harus keluar masuk aplikasi, tapi pas udah di aplikasinya ternyata tetep macet ngelag ngebug dan keluar sendiri lagi, capek kek gitu terus, mau sampe kapan pliss, tolong yg ini diperbaiki dulu dong bug nya parah banget",2025-07-19 12:53:53,147,464,yang bikin ganggu banget tuh aplikasinya sering suka macet sendiri kayak nge bug sama nge lag gitu terus hp nya jadi ikutan macet terus tiba keluar dari aplikasi sendiri dan ini sering banget pliss aplikasinya nggak bangett dan capek bgt harus keluar masuk aplikasi tapi pas udah di aplikasinya ternyata tetep macet ngelag ngebug dan keluar sendiri lagi capek kek gitu terus mau sampe kapan pliss tolong yg ini diperbaiki dulu dong bug nya parah banget
WeTV,zoelvan al026,3,2× langganan vip tapi tidak bisa nonton episode vip lebih awal,2025-07-19 12:36:57,0,62,langganan vip tapi tidak bisa nonton episode vip lebih awal
WeTV,Dewi Retnowaty,1,kecewa bangettt masa udh langganan VIP 1 tahun tapi di bilangnya belum langganan gimana sihhhh udh kirim masukan tapi gak di gubris bener bener kecewa 🤬🤬🤬,2025-07-19 09:36:10,0,154,kecewa bangettt masa udh langganan vip tahun tapi di bilangnya belum langganan gimana sihhhh udh kirim masukan tapi gak di gubris bener bener kecewa
WeTV,Muhammad Rafi,1,"setiap nonton iklan terus menerus, mana ada 5ads padahal baru nonton 5menitan. tolong ya kurangin iklannya",2025-07-18 20:09:13,1,106,setiap nonton iklan terus menerus mana ada ads padahal baru nonton menitan tolong ya kurangin iklannya
WeTV,Kemas Boby,1,Loading terus.....,2025-07-18 18:32:10,0,18,loading terus
WeTV,Zen Kayuki,1,"entah kenapa kalau nonton anime di sini ngelag² padahal jaringan gw bagus, dan pas nonton di tempat lain lancar banget",2025-07-18 15:55:57,0,118,entah kenapa kalau nonton anime di sini ngelag padahal jaringan gw bagus dan pas nonton di tempat lain lancar banget
WeTV,defiana ulya,4,aplikasinya bagus tapi di hape tiba-tiba tampilan jd landscape ya? ganggu banget,2025-07-18 09:50:26,0,80,aplikasinya bagus tapi di hape tiba tiba tampilan jd landscape ya ganggu banget
WeTV,Teguh Yadi,1,Tidak Di rekomendasikan untuk HP Ram 3GB Karena pasti lag,2025-07-18 02:30:30,0,57,tidak di rekomendasikan untuk hp ram gb karena pasti lag
WeTV,Bachol Bontang,3,iseng aja ksih bintang 3,2025-07-17 21:19:47,0,24,iseng aja ksih bintang
WeTV,Yoko Maru,2,"Aku ga tau kenapa tapi sekarang setiap pertama kali buka WeTV atau nonton pertama kali selalu ada iklan (ini bukan jarang ya, tapi selalu. Ini pasti diarahkan ke online shop). Aneh padahal aku VIP, kalo gini ceritanya yg bedain fitur antar user non VIP hanya di akses konten saja dong. Jawaban reply: di hp tidak ada fitur bawaan itu",2025-07-17 20:26:12,0,333,aku ga tau kenapa tapi sekarang setiap pertama kali buka wetv atau nonton pertama kali selalu ada iklan ini bukan jarang ya tapi selalu ini pasti diarahkan ke online shop aneh padahal aku vip kalo gini ceritanya yg bedain fitur antar user non vip hanya di akses konten saja dong jawaban reply di hp tidak ada fitur bawaan itu
WeTV,Toko Nayla (Rumah Nayla Afifah),4,"ini kenapa aku mau bayar untuk berlangganan susah banget ya,error code 1",2025-07-17 20:12:14,0,72,ini kenapa aku mau bayar untuk berlangganan susah banget ya error code
WeTV,Junaidi Prawira,4,"anime donghua yg sering saya tonton, jgn semua VIP kan dong!!! bisa biat Illfill",2025-07-17 19:21:01,0,80,anime donghua yg sering saya tonton jgn semua vip kan dong bisa biat illfill
WeTV,Kepiting_Laut Channel,1,"tampilan nya kenapa jadi mode landscape, apakah bisa di ubah ke mode potret gitu , jadi susah saya dibikin kalo mau cari tontonan",2025-07-17 14:57:58,0,129,tampilan nya kenapa jadi mode landscape apakah bisa di ubah ke mode potret gitu jadi susah saya dibikin kalo mau cari tontonan
WeTV,Astri Kezia,1,kenapa mau daftar VIP tapi tetep gak bisa masuk VIp?,2025-07-17 14:19:24,0,52,kenapa mau daftar vip tapi tetep gak bisa masuk vip
WeTV,Saifatul Hakimah,2,kebanyakan video vipnya,2025-07-17 11:06:17,0,23,kebanyakan video vipnya
WeTV,Romu Alldus (Romu),5,good job for you guys,2025-07-16 20:27:06,0,21,good job for you guys
WeTV,Aulia Suri Agung,1,"selalu setiap mau masuk , kode verifikasi tidak pernah dikirim ke nomer TLP. aplikasi ribet",2025-07-16 18:28:12,0,91,selalu setiap mau masuk kode verifikasi tidak pernah dikirim ke nomer tlp aplikasi ribet
WeTV,yeni wakwaw,1,gak bermutu,2025-07-16 05:05:49,0,11,gak bermutu
WeTV,Eko Sutiyono,1,Sumpah aku kaget all best manhua versi aku harus VIP semua hilak gilak ini apk bakal hilang deh lama lama dr indo,2025-07-15 23:39:45,1,113,sumpah aku kaget all best manhua versi aku harus vip semua hilak gilak ini apk bakal hilang deh lama lama dr indo
WeTV,cahyono tse,3,loading buffering parah,2025-07-15 21:13:57,1,23,loading buffering parah
WeTV,Irmina Gea,5,sangat seru dramanya 🤗🥰,2025-07-15 21:09:17,0,23,sangat seru dramanya
WeTV,Nurhalimah,1,wetv skrng sangat 👎,2025-07-15 20:37:44,0,19,wetv skrng sangat
WeTV,Ricky Sijabat,5,"seperti nya aplikasi wetv ini makin lama makin berat .. tiba² force close keluar dari aplikasi , mohon untuk dioptimalkan lagi kedepan nya ..",2025-07-15 19:48:44,0,141,seperti nya aplikasi wetv ini makin lama makin berat tiba force close keluar dari aplikasi mohon untuk dioptimalkan lagi kedepan nya
WeTV,Dewi Yanti,1,sbntr bntr iklan ngotak dikit kalo kasih iklan mana bnyk lama lagi,2025-07-15 17:12:07,0,66,sbntr bntr iklan ngotak dikit kalo kasih iklan mana bnyk lama lagi
WeTV,Muh Lutfi Alghifari,2,nge lagggg di halaman utama.!!!! Tolong admin segera diperbaiki,2025-07-15 16:08:55,0,63,nge lagggg di halaman utama tolong admin segera diperbaiki
WeTV,Safrina Faramadina,3,"saya berlangganan wetv 1 bulan yang lalu, dan saya tidak ingin berlangganan lagi tapi kenapa saldo dana saya kepotong otomatis dan itu masih ada 2 hari sebelum langganan VIP saya berakhir. kemudian pada mybills dana saya bulan depan juga masih ada tagihan. bagaimana cara menghentikannya???",2025-07-15 14:12:47,0,290,saya berlangganan wetv bulan yang lalu dan saya tidak ingin berlangganan lagi tapi kenapa saldo dana saya kepotong otomatis dan itu masih ada hari sebelum langganan vip saya berakhir kemudian pada mybills dana saya bulan depan juga masih ada tagihan bagaimana cara menghentikannya
WeTV,Ally Nurdin,1,parah bnget apk nya makin si update makin berat,2025-07-15 09:39:23,0,47,parah bnget apk nya makin si update makin berat
WeTV,aliii,1,terlalu banyak yang vip jadi udah males buat nonton,2025-07-15 08:49:23,0,51,terlalu banyak yang vip jadi udah males buat nonton
WeTV,Suryana Adi,1,beli paket langganan selalu error,2025-07-14 23:33:49,0,33,beli paket langganan selalu error
WeTV,Rahan Vroom,5,Sangat bagus,2025-07-14 21:09:23,0,12,sangat bagus
WeTV,Muhamad Jordi Sahputra,4,min gua bingung apa beda nya dengan Produk Bulanan Langganan dengan VIP Bulanan ?tolong Jawa,2025-07-14 19:01:39,0,92,min gua bingung apa beda nya dengan produk bulanan langganan dengan vip bulanan tolong jawa
WeTV,Windu Sasi estiningtyas,2,aku b2 dulu. kenapa app ku kok berhenti tiba tiba terus. padahal gak banyak app berjalan. mna udah vip. duhh jadi ga nyaman waktu nonton,2025-07-14 16:26:18,0,136,aku b dulu kenapa app ku kok berhenti tiba tiba terus padahal gak banyak app berjalan mna udah vip duhh jadi ga nyaman waktu nonton
WeTV,Farhan Redmi,5,tolong perbanyak dong anime nya biar awet langanan di wetv 👍👍,2025-07-14 14:56:13,0,61,tolong perbanyak dong anime nya biar awet langanan di wetv
WeTV,Septiana Salsabila putri,4,"aplikasi nya bagus, udah vip, tapi subtitle sama dubbing nya ga sinkron, kenapa yaa??",2025-07-14 14:23:20,0,85,aplikasi nya bagus udah vip tapi subtitle sama dubbing nya ga sinkron kenapa yaa
WeTV,Sari sriyuli,1,"aplikasinya bagus, tontonannya favorit semua.. tapi kenapa ya saya udah beli paket WeTV tapi masih ada aj iklannya, percuma dong beli paketnya.. saya kecewa banget.",2025-07-13 23:08:35,1,164,aplikasinya bagus tontonannya favorit semua tapi kenapa ya saya udah beli paket wetv tapi masih ada aj iklannya percuma dong beli paketnya saya kecewa banget
WeTV,Zen,5,"ey org"" bego pda komplain gra"" Perkara vip😹 klo mau enak ya bayar tlol😹",2025-07-13 19:13:17,0,71,ey org bego pda komplain gra perkara vip klo mau enak ya bayar tlol
WeTV,Merita Tri W.,2,ini app gimana sih padahal sudah VIP tapi tetep aja muncul iklan padahal saya gk nyentuh iklan apapun loh heran. gk ada gunanya dong beli VIP kalo masih muncul iklan,2025-07-13 19:06:10,0,165,ini app gimana sih padahal sudah vip tapi tetep aja muncul iklan padahal saya gk nyentuh iklan apapun loh heran gk ada gunanya dong beli vip kalo masih muncul iklan
WeTV,Ali Sadikin,5,terbaik dan sangat bagus dalam pemilihan film seri,2025-07-13 17:44:34,0,50,terbaik dan sangat bagus dalam pemilihan film seri
WeTV,Ayu Fitria,2,Ngelag banget gilaaaa Masa keluar2 lagiii dari apk nyaa Mana gw udah bayar VIP lagii keseeelll,2025-07-13 17:28:46,0,94,ngelag banget gilaaaa masa keluar lagiii dari apk nyaa mana gw udah bayar vip lagii keseeelll
WeTV,ZS STORE,1,"sudah VIP sering keluar sendiri saat nonton, mohon perbaiki",2025-07-13 15:42:43,0,59,sudah vip sering keluar sendiri saat nonton mohon perbaiki
WeTV,Edo Sinb,1,apk rusaakk.. wifi lancar buka ini itu bagus aja giliran ke sini lelet nya luarbiasa langganan 3 bulan padahal kecewaaa,2025-07-13 13:27:47,0,119,apk rusaakk wifi lancar buka ini itu bagus aja giliran ke sini lelet nya luarbiasa langganan bulan padahal kecewaaa
WeTV,Melfa Sirait,1,drama lusi nggk tayang2,2025-07-13 10:30:28,0,23,drama lusi nggk tayang
WeTV,Rafa,1,wetv bisa GK VIP gitu ?,2025-07-13 07:53:16,0,23,wetv bisa gk vip gitu
WeTV,Burhanudin Ahmad,2,film nya ga lengkap dan kayaknya membosankan. tambahin film trending dong dan film-film Holywood. sayang ini apk,2025-07-13 07:29:57,0,112,film nya ga lengkap dan kayaknya membosankan tambahin film trending dong dan film film holywood sayang ini apk
WeTV,Denok Deblong,1,tolong ya jangan mentang mentang kita bukan VIP iklan gk bisa dikontrol baru 2 detik film udah iklan banyak kurangi lah iklan nya we tv.kebanyakn. iklan,2025-07-13 05:19:50,0,152,tolong ya jangan mentang mentang kita bukan vip iklan gk bisa dikontrol baru detik film udah iklan banyak kurangi lah iklan nya we tv kebanyakn iklan
WeTV,Ndhy K21,1,"di update malah jadi berubah VIP sebelum nya free yg sudah lewat jadwal. belum lagi iklan 1 episode bisa 3 x iklan. End beli VIP pake pulsa jadi gak bisa,.harus pake yang lain ???",2025-07-13 03:08:35,0,179,di update malah jadi berubah vip sebelum nya free yg sudah lewat jadwal belum lagi iklan episode bisa x iklan end beli vip pake pulsa jadi gak bisa harus pake yang lain
WeTV,Fast Gm,4,"sayang banget dragon ball episode 142 gak bisa di download, setiap mau di download pasti error terus, semoga cepat di perbaiki",2025-07-12 23:27:41,2,126,sayang banget dragon ball episode gak bisa di download setiap mau di download pasti error terus semoga cepat di perbaiki
WeTV,Dila Army,1,banyak sekali iklan dar 10 menit kedepan ada 5 iklan dan itu bukan 10 detik atau 20 detik tapi 2 menit dan seterusnya sampai 10 menit kedepan 5 iklan terus menerus,2025-07-12 19:58:47,0,163,banyak sekali iklan dar menit kedepan ada iklan dan itu bukan detik atau detik tapi menit dan seterusnya sampai menit kedepan iklan terus menerus
WeTV,Agung Pratama,1,"uda iklan nya banyak, VIP nya pun banyak, sekali ada yang gak VIP iklan nya mau sampe 10x 1 Vidio, apk gak mau rugi ya ini, sangat gak ku sarankan download ni apk",2025-07-12 18:37:37,0,162,uda iklan nya banyak vip nya pun banyak sekali ada yang gak vip iklan nya mau sampe x vidio apk gak mau rugi ya ini sangat gak ku sarankan download ni apk
WeTV,ello 4617,5,sangat bagus untuk menonton drama drama yang menarik. Terimakasih sudah ciptakan aplikasi ini,2025-07-12 10:21:01,0,93,sangat bagus untuk menonton drama drama yang menarik terimakasih sudah ciptakan aplikasi ini
WeTV,Firman,2,vidio/filem nya banyak yang harus VIP dah ngk kya dulu,2025-07-12 10:19:42,0,54,vidio filem nya banyak yang harus vip dah ngk kya dulu
WeTV,Angga Lesmana,3,Sayang nya akun ku tidak bisa berlangganan vip,2025-07-12 10:08:32,0,46,sayang nya akun ku tidak bisa berlangganan vip
WeTV,Nur Cahyati,5,dunia sempurna jangan ada vip lah aku mau tamat soalnya pliss lah ya🥺🥺,2025-07-12 06:40:06,0,70,dunia sempurna jangan ada vip lah aku mau tamat soalnya pliss lah ya
WeTV,rain hard,5,"sejauh ini yang permasalahan vip,langsung VIP aja dah ga rugi kok menurutku aku karena aku vip bisa nonton semua nya tanpa iklan juga akses semua video dll,kalau menurut kalian kemahalan bisa pake pulsa aja kayak beli kuota biasa ada kok tutor nya di yt oke?",2025-07-12 06:23:20,1,258,sejauh ini yang permasalahan vip langsung vip aja dah ga rugi kok menurutku aku karena aku vip bisa nonton semua nya tanpa iklan juga akses semua video dll kalau menurut kalian kemahalan bisa pake pulsa aja kayak beli kuota biasa ada kok tutor nya di yt oke
WeTV,musik indonesia,1,udah vip masih aja ada iklan,2025-07-12 06:22:42,0,28,udah vip masih aja ada iklan
WeTV,Ryan Ggkl,5,"bagusss,",2025-07-11 23:42:50,0,8,bagusss
WeTV,Edy Setiyawan,1,"aku kira asik ga taunya mnyebalkan smua msuk vip, mnding unistal",2025-07-11 21:18:22,0,64,aku kira asik ga taunya mnyebalkan smua msuk vip mnding unistal
WeTV,Dewi Dewi,5,tolong dong min. cara bayar VIP ny gimana . saya suda berapa kali coba bayar. tapi terjadi kesalahan terus OR_l2sh_75,2025-07-11 20:45:11,0,117,tolong dong min cara bayar vip ny gimana saya suda berapa kali coba bayar tapi terjadi kesalahan terus or_lsh_
WeTV,Muhammad Said,1,harus bayar baru bisa nonton,2025-07-11 20:40:58,0,28,harus bayar baru bisa nonton
WeTV,ASBAR BAHAR,1,percuma langganan VIP. tetap aja ada iklan pengganggu yg muncul duluan pas mau nonton. sering forceclose. we tv semakin buruk,2025-07-11 19:22:38,0,125,percuma langganan vip tetap aja ada iklan pengganggu yg muncul duluan pas mau nonton sering forceclose we tv semakin buruk
WeTV,ROMADONI Saputra,1,full iklan,2025-07-11 18:34:43,0,10,full iklan
WeTV,Dakha Lasy qamra,1,"udah berlangganan VIP, tapi mau nonton masih ada yg suruh bayar lagi, kalian sebelum menyesal untuk berlangganan pikir pikir kembali. masih harus bayar sewa lagi untuk nonton series (movie-movie) hahaha",2025-07-11 17:56:28,1,202,udah berlangganan vip tapi mau nonton masih ada yg suruh bayar lagi kalian sebelum menyesal untuk berlangganan pikir pikir kembali masih harus bayar sewa lagi untuk nonton series movie movie hahaha
WeTV,Miimoyy MF,1,"parah bangettt, udh berlangganan yg VIP 3bulan masa baru dipake 1bulan udh ditagih lagi... kocakkkkkkkkkkkk....",2025-07-11 15:14:42,0,111,parah bangettt udh berlangganan yg vip bulan masa baru dipake bulan udh ditagih lagi kocakkkkkkkkkkkk
WeTV,Patrecia suebu,5,terbaik,2025-07-11 12:01:01,0,7,terbaik
WeTV,Nia Kurniawati,1,"saya sudah bayar vip wetv via google, tp ko masih blom bisa dibuka ya vip wetv nya.. mohon bantuan nya kak",2025-07-11 10:20:45,1,106,saya sudah bayar vip wetv via google tp ko masih blom bisa dibuka ya vip wetv nya mohon bantuan nya kak
WeTV,Supriaman Supri,5,bagus dan asyiknya,2025-07-11 06:51:33,0,18,bagus dan asyiknya
WeTV,tiz pelonk,1,"yah vip bete gw njay, nunggu seminggu setelah tiba waktunya malah vip semua, padahal aku rela nonton iklan",2025-07-11 00:08:39,0,106,yah vip bete gw njay nunggu seminggu setelah tiba waktunya malah vip semua padahal aku rela nonton iklan
WeTV,Gunawan,1,"mau nonton 1 episode aja harus iklan 9 kali padahal 1 episode cuma 23 menit, kok iklan sampai 9 kali buang buang kouta internet aja",2025-07-10 23:59:51,0,131,mau nonton episode aja harus iklan kali padahal episode cuma menit kok iklan sampai kali buang buang kouta internet aja
WeTV,Abdi G Hade,1,sebagai pencari gratisan kecewa atas menjadi VIP semua.,2025-07-10 22:52:14,0,55,sebagai pencari gratisan kecewa atas menjadi vip semua
WeTV,M. Afrilian Khariri,3,"Awal awal msh worth it, tp sekarang penukaran poin free VIP koq jadi naik 2x lipat lebih ya...hadeuh jjadi boross kakak",2025-07-10 22:27:55,0,119,awal awal msh worth it tp sekarang penukaran poin free vip koq jadi naik x lipat lebih ya hadeuh jjadi boross kakak
Viu,Suci Rohmah,1,"terlalu banyak iklan, tapi tontonan nya gak banyak yg menarik.",2026-05-26 21:24:26,0,62,terlalu banyak iklan tapi tontonan nya gak banyak yg menarik
Viu,Syifa Channel,1,"najis iklannya banyak bgt bego hapus aja aplikasi lu, minimal iklan 2x lah ini banyak bgt sat",2026-05-26 20:21:41,0,93,najis iklannya banyak bgt bego hapus aja aplikasi lu minimal iklan x lah ini banyak bgt sat
Viu,Vile Ria,1,"gak update dramanya, belom ada drama korea yg baru baru",2026-05-26 13:36:20,0,55,gak update dramanya belom ada drama korea yg baru baru
Viu,Kris Tofer,5,"filmnya bagus"" tapi iklanya banyak amat dah baru nonton 10 menit udah ada iklan. apalagi iklanya ada dua lagi baiknya di kurangi lah",2026-05-26 12:36:21,0,132,filmnya bagus tapi iklanya banyak amat dah baru nonton menit udah ada iklan apalagi iklanya ada dua lagi baiknya di kurangi lah
Viu,Rizki,1,"kalo kalian cari apk gratis+bebas iklan, jgn download ni apk sumpah emosi kali liat iklan nya",2026-05-26 04:45:46,0,93,kalo kalian cari apk gratis bebas iklan jgn download ni apk sumpah emosi kali liat iklan nya
