app_name,username,rating,review,date,thumbs_up
Viu,Tm_ Poetr,1,"iklannya nyepam terlalu banyak sampai 7,gilaa banget 😌",2026-02-26 14:15:12,0
Viu,Wawan Setyawan,1,"gabisa premium,film di mulai iklan 5 lanjut baru 15 menit iklan 7 kali lanjut lagi 12 nii stresss apaa gimana si aplikasi lu,iya gua tau lu dapet duit dari iklan tapi konyol lu kaya gini makane pada beralih ke video sama dracin sekarang baru tau gua",2026-02-26 12:23:19,0
Viu,M.Syahidallah Al Mukarram,1,"kebanyakan Iklan, bukan apk nonton jadinya apk iklan",2026-02-26 11:46:57,0
Viu,Felix Broklin,1,"haaah udah ak wajar viu iklan nya,masah belom ada semenit udah iklan,bahkan mau udah abis tinggal sesi nampilin sponsor² dan anggota² kru filem nya aja bisa² ada iklan,mwnding langsung di skipi ke episode slanjut nya,ini enggak ,abis iklan masih lanjut nampilin sponsor nya,percuma kayak nya bukan cumn gua yang komen,udah lumayan banyak,tapi sampe detik ini gak ada perubahan sdikit pun,bakal gk laku ni amplikasi kalo trus² an begini",2026-02-26 11:24:59,0
Viu,Aditya Herdiansyah,1,"kebanyakan iklan , tlong di kurangin iklanya",2026-02-26 10:51:42,0
Viu,Romita Diana,1,"kebanyakan iklan ,dari 2 iklan sekarang dah sampe 7 iklan ,baru mulai drama ,baru satu percakapan langsung iklan lagi ,mana dah langganan 3 bulan . kalau dah abis mah masa langganannya ,males lah GK bakal berlangganan lagi ,pegel ,banyakan iklan",2026-02-26 09:45:35,6
Viu,febri galuh,1,aplikasi gk jelas nyesel beli paket nya,2026-02-26 07:49:04,0
Viu,zaericho,1,"pengen ny nikmatin film dgn nyaman malah keganggu sm iklan ny yg seabrek, dikit dikit iklan, gamasalah ngasi iklan tp ya ga sebanyak itu jg kali, masa baru nonton 5 menitan di kasi iklan mana banyak lg",2026-02-26 04:32:27,0
Viu,Afika,1,bnyak iklan KURANGIN IKLAN NYA,2026-02-26 02:58:34,0
Viu,Aqila Putri,1,"sekali iklan langsung 7, ini mahh nonton iklan",2026-02-26 01:57:23,0
Viu,Yoan Maulana Yusuf,1,"iklan berlebihan durasi panjang, bikin penonton kesel, boleh ada iklan cukup lah 30 detik seperti di youtube",2026-02-26 00:32:03,0
Viu,Yustinus Triyanto,1,banyak iklan,2026-02-26 00:03:49,0
Viu,Zahra Salwa Oktavia Salwa Oktavia,1,Korea gj,2026-02-25 23:18:42,0
Viu,Raden Arya,1,aplikasi tidak bisa dibuka padahal loading sudah 100%,2026-02-25 22:04:57,0
Viu,Fadila,1,gk suka 🐷,2026-02-25 21:06:01,0
Viu,mr 709,1,Nonton Drama X Nonton Iklan ✓,2026-02-25 20:21:31,0
Viu,nelulaarethaa,1,"ini aplikasi terlalu ngemis, masa iya baru nonton sebentar tiba-tiba ada 4 iklan. TANPA TOMBOL SKIP. Tolonglah, kurangin. masa iya kaya gini, ini aplikasi tontonan film atau iklan viu. Diawal nonton iklannya satu aja, masa iya yg biasanya iklannya dua tiba² nambah satu next update adain tombol skip, heran. Ini mah banyakkan tontonan iklan dari pada filmnya.",2026-02-25 20:16:47,114
Viu,Zazkia Khoirunnisa,2,OMGGG IKLANNYAA ITUU LOHH BIKIN KESEL🙏,2026-02-25 20:07:38,0
Viu,alysa ra,1,"banyak iklan , sekali part iklan sampe 7 clip iklan. 1 iklan 15 detik, 7 clip iklan = 2 menit. 1 eps ada 6/5 iklan. bejibun banget iklan nya . banyak review bad iklan , tetep aja ga ditanggepin gaada perbaikan",2026-02-25 16:30:22,4
Viu,herlangga29 Wijaya,1,padahal udah premium tapi masih banyak iklan mana lama lagi iklan nya nyesel bgt,2026-02-25 16:15:44,0
Viu,shifa,2,"bagus sih,tpi iklan ny banyak",2026-02-25 13:01:39,0
Viu,Veronika Natalia,1,iklan busuk kebanyakan euy,2026-02-25 12:16:05,0
Viu,Rezaaa •,1,full iklan,2026-02-25 11:54:07,0
Viu,Aba M safii,1,korea Rasis,2026-02-25 10:37:46,0
Viu,Fely Matus,1,jelek,2026-02-25 09:14:14,0
Viu,Sri Apriani,1,dramanya kurang lengkap,2026-02-25 07:05:00,0
Viu,Ramdan Abdullah,1,terlalu banyak iklan,2026-02-25 05:37:01,0
Viu,Sutra Indah,3,terlalu banyak iklan. kebanyakan iklan nya di banding filem nya jadi yg di toton itu cumn iklan nya,2026-02-25 03:49:28,5
Viu,Sanusi Bonde,1,gak bagus banyak iklan,2026-02-25 03:04:38,0
Viu,Ilman Nurcahyanto,1,"Aplikasi sampah, iklannya terlalu spam",2026-02-25 02:03:30,0
Viu,Mayesa Amelia,3,"oke , aku sadar kok aku pengguna gratis, ini bikin males si,baru 10 menit nonton udah iklan. iklan nya bukan 1 atau 3 TAPI 6??TOLONG BGT NIH?",2026-02-24 23:19:43,1
Viu,avelyn,2,"iya sih gratis, tapi dikit dikit iklan, mana makin lama makin banyak lagi iklan nya, terus banyak bug juga",2026-02-24 23:16:19,0
Viu,Imam dwi,2,"sebenarnya bagus apk nya tapi karna banyak iklan jadi ngga seru malah bikin males nonton,karna banyak iklan baru 2 menit udah iklan mana iklan 7 kali ngga bisa di sekip waktu iklan film nya masih jalan.iya sih harus premium biar nonton nya enak lancar no iklan,maaf sebelumnya tapi bagi orang yang tidak mampu pasti mikir"" buat premium,jadi kurangin lah iklan nya masa ada 7 iklan mana 25 detik semua",2026-02-24 23:09:15,10
Viu,Sudir sco proton jakarta,1,"suruh nonton iklan terus, uninstal 🙏🙏",2026-02-24 21:30:08,0
Viu,Raizel Knight (HALAWA&BATE'E),1,"dulu suka banget sama apk ini, sekarang aku beneran ngeluh krn iklannya itu looo😩😩😩😏",2026-02-24 19:08:10,0
Viu,Dolopo Madiun,1,iklan mulu,2026-02-24 16:57:03,0
Viu,iyan Saputra,1,baru beberapa menit langsung iklan udh gitu iklanya 7 gak bisa di skip lagi = nonton iklan,2026-02-24 15:29:41,0
Viu,Trija Yanto,1,apk ini iklan sampai 7 kali hbis iklan macet nggak macet. pdhl 480 aj pdhal sinyalnya bgus lucu emang apk ini,2026-02-24 15:03:53,0
Viu,Andieghy ardiansyah,1,iklan mulu,2026-02-24 15:03:38,0
Viu,Yuliana Putri,1,"setiap nonton berapa menit iklan, saking banyaknya iklan dari pada flim yg di tonton:(",2026-02-24 13:36:50,0
Viu,sulaeman,1,"susah nonton nya terlalu banyak iklan jadi males,langsung aku hapus lagi aplikasinya,",2026-02-24 12:34:50,0
Viu,Fajar Pamungkas,5,"Betapa sabarnya aku ngadepin iklan iklan kamu,aku tau aku user gratis tpi klo bisa tolong lah kurangin iklannya,aku terima banyak iklannya tpi jangan sampe tiap menit ada dong :)",2026-02-24 12:13:57,2
Viu,Maulana Makruf,1,aplikasi iklan Mulu isinya 3 menit vidio 6iklan 30 detik GK bisa di skip minus⁹⁹⁹,2026-02-24 11:40:39,0
Viu,sheerveil,1,"iklannya tolong kurangi, ini iklan bisa sampai 20 kali lebih lohh bahkan saya aja mencoba nonton drama Korea daritadi belum di mulai gara-gara iklan terus menerus, perasaan aplikasi tonton lainnya ga separah ini iklannya, jadi jangan menyalahkan orang-orang untuk memilih menonton bajakan dari aplikasi viu nya sendiri.",2026-02-24 10:18:42,0
Viu,Putra Andra,1,iklan banyak kali pepek aplikasi sampek 6,2026-02-24 10:05:34,0
Viu,Danfol Rock,1,iklannya buset bikin sepaneng,2026-02-24 08:42:51,0
Viu,Un kown,1,"Apk kikir, semoga yang bikin sehat selalu",2026-02-23 22:51:12,1
Viu,Rasifa Tebas,1,terlalu banyak iklan,2026-02-23 22:11:17,0
Viu,Adel Samosir,1,tolong la kalau ada iklan yang wajar aja masih durasi film yah GK Sampek 5 menit udh muncul iklan sebanyak 6kali,2026-02-23 21:32:01,1
Viu,GamingStyle,3,"aplikasi macam apa ini masa mau nonton doang iklannya kayak peluru tembak jirrr, padahal nonton nya cuma 5 sampai 6 menit",2026-02-23 21:02:17,0
Viu,Mecca Store,1,kebanyakan iklan,2026-02-23 20:37:04,0
Viu,Pengguna Google,1,banyak iklan nya masa iklanya 6 padahal baru nonton beberapa menit udah ada lagi ga rekomendasi sih👎,2026-02-23 19:44:12,0
Viu,Anisa Fadia,1,"kebanyakan iklan, asik nonton muncul iklan lgi dengan jeda 5 menitan iklannya tidak sedikit... tapi 6 .... kalau iklannya dmn 2 durasi masing... 10 detik okelah TPI ini 6 loh aneh",2026-02-23 19:29:25,0
Viu,Moch Feri Pradana,1,nonton film apa nonton iklan,2026-02-23 18:55:10,0
Viu,Alena Azzaroh,1,"iklan nya gak ngotak plis, minimal tu iklan nya 1-2 lah ini 1-6 iklan, ada iklan oke lah tapi ya jangan sebanyak itu dong,sini pengen nonton bukan nonton iklan, tolong lebih di perbaiki lagi aplikasinya,,,",2026-02-23 17:32:34,18
Viu,danar febri,1,asuu aplikasi kikir iklan ga ngotak,2026-02-23 16:44:01,0
Viu,dirga gngtama,1,nonton film❌ nonton iklan✅,2026-02-23 14:32:49,0
Viu,Siti Salsabila,1,"plis iklan nya kurangin dong,mau nonton flim malah nonton iklan ,sekali iklan langsung 5x sekaligus mana durasi iklan nya panjang lagi",2026-02-23 14:31:24,1
Viu,Sepry Purba,1,"pas dibuka malah stuck di layar kuning loading nya udh 100%, ditungguin malah layar kuning doang",2026-02-23 14:22:37,0
Viu,Ni made Sri jayanti,3,"pengen nonton film, malah nonton iklan 😓",2026-02-23 12:44:42,0
Viu,Irwan Saputra,1,iklan nya terlalu banyak,2026-02-23 12:04:17,0
Viu,Akun Saya,1,nonton video 2 menit nonton iklan 5 menit,2026-02-23 11:16:34,0
Viu,Achmad Soim,1,terlalu banyak iklan,2026-02-23 03:53:05,0
Viu,Fahas Awla,2,"aplikasi gak jelas, video baru berjalan 2 menit udh muncul iklan 6x udh gtu ga bisa di skip jatohnya sama aja kyk nonton iklan, underrated. Tolong dev diperbaiki lagi",2026-02-23 03:08:12,0
Viu,Manusia Kardus Indonesia,1,aplikasi terchountoul!!!!!!!!!!!!!!ampas!!!!banyak banget iklan ga ngotak!!!!!lebih mending bstasion.auto uninstal!!!,2026-02-23 03:03:21,0
Viu,Zack Sanyker,1,"ini pertama kali Saya memberi komentar aplikasi, Saya sangat kecewa dengan aplikasi ini, sebenarnya bagus si , tapi iklannya itu lho ... kedepannya saya mohon agar iklan aplikasi ini di kurangi",2026-02-23 02:37:36,8
Viu,fadlan perdana,3,banyak iklan,2026-02-23 01:12:55,0
Viu,Mahda Kahfi,3,iklan nya banyak banget 6 iklan trs durasi nya 20dtik an,2026-02-23 00:51:24,0
Viu,Pasar online 9,1,"terlalu banyak iklan, dan iklanya terlalu panjang",2026-02-22 21:30:59,0
Viu,Danang Dmk,3,gratis tapi 6 iklah tiap 5 menit,2026-02-22 20:27:22,0
Viu,Muhammad Dwi Ananda,1,terlalu banyak iklan,2026-02-22 19:58:29,0
Viu,Zarco Jos,1,"iklan gpp, tapi jangan di kunci episode nya",2026-02-22 17:29:51,0
Viu,Heri Wahyudi,1,"aplikasi sampah bener dah elu kalo mau kasih tonton gratisan yang wajar lah ,iklan yg lu kasih parah jirr nonton 5 menit iklan nya 5 menit dan berulang terus sampe 6x gak bisa di skip parah lu kocakk",2026-02-22 17:26:21,0
Viu,Jannatun Ni'mah,3,"Tolong di kurangi iklannya untuk kami penggunaa yang gratisan, setiap kali buka episode 1 iklannya selama 10 menitan. Kami kurang fokus nontonnya kalau kebanyakan iklan begini, di mohon pembenahannya.",2026-02-22 16:39:15,9
Viu,A38 Indonesia,2,jadi males buka Viu iklannya gak kira2,2026-02-22 15:28:37,0
Viu,Rizki Romadon,1,"aplikasi nonton iklan, ok lah ada iklan, tapi selesai nonton iklan tetep gak bisa nonton film nya malah suruh nonton iklan terus",2026-02-22 14:40:54,8
Viu,Hazelando Visco,1,"saya paham untuk nonton gratis emg pasti ada iklannya, tpi ga gini juga. sblm mulai udh iklan 2x baru nonton ga sampe 1 menit udh iklan lagi 6x udh gitu"" terus aja. lama"" ini jdi aplikasi buat nonton iklan bukan film",2026-02-22 14:03:25,10
Viu,Rhara Tyto,1,parah banget kok aku cari our universe nggak adaaaaa ihhhhh males,2026-02-22 13:53:12,0
Viu,Fajar Wahyu jati,1,jelek banget banyak sampah,2026-02-22 13:50:33,0
Viu,Azmi Rastafara,1,aplikasi buruk....rusak jangan download ini apk,2026-02-22 13:09:01,0
Viu,Zakky Maftukhil Wafa,1,jelek,2026-02-22 12:14:30,0
Viu,Muhammad Hafizh,1,"kebanyakan iklan dari pada film nya,udah habis 6 iklan mau lanjut vid lagi lanjut 6 iklan lagi sampek mampos",2026-02-22 11:02:49,3
Viu,User Dscellular,1,banyak bener iklanya,2026-02-22 09:59:32,0
Viu,Dinda Dinda,1,kebanyakan iklan,2026-02-22 09:30:16,0
Viu,Dimas,1,iklan mulu,2026-02-22 09:10:40,0
Viu,Hamri Damanik,1,"kebanyakan iklan,susah diputar lagi",2026-02-22 08:22:51,0
Viu,shenci momo,1,banyk iklan,2026-02-22 07:25:05,0
Viu,Khoiril Anam,2,kebanyakan iklan,2026-02-22 06:49:22,0
Viu,Patra Wainira,1,aplikasi ini sangat jelek. iklannya terlalu banyak,2026-02-22 06:00:49,0
Viu,Mas Riza,1,bnyak iklan jgan di donload,2026-02-22 05:57:56,0
Viu,jamilah nur,1,udah langganan tapi tetap ada iklan,2026-02-22 05:36:40,0
Viu,Anindhya Fitriani,1,"dih viu knp jdi gini padahal ak pengguna lama tpi knp sekarang jdi banyak iklan nya jujur gasuka kalo iklan nya 1-3 ma gapapa lah ya wajar aja, ini mh ga wajar bngt iklan 1-7 iklan, apa apaan aku nonton baru 1 menit kali ya tiba tiba muncul iklan 1-7 mana iklan per satu satu nya juga 15-30 menit apa ga bosen ini mah itung itung nonton iklan di banding drama nya, kecewa bngt bngt bngt",2026-02-22 05:31:42,8
Viu,Aqmarnadhif ramadhan,1,nonton aja pake bayar... gimana mau lancar aplikasi nya... hidup aja ribet² amat... dulu nya ga ada tu bayar² malas aku.. lebih baik jangan di download aplikasi ini😡😡😡😡,2026-02-22 05:13:56,0
Viu,Rahmad Raja,1,malas,2026-02-22 04:48:36,0
Viu,Alifiah hafana,5,"Dear viu, betapa sabar nya aku menggunakan mu :). Setiap nikmat menonton film serial, selalu ada iklan di setiap menit film nya, mending kalau iklan yang ditampilkan hanya 1/2 , lah ini 6 iklan 5× di setiap satu film nya ^-^, but it's okai aku hanya pengguna yang mencari film serial gratis, dan kalau untuk menonton serial gratis itu membuat iklan banyak berdatangan it's oke, aku akan terima itu. walau sedikit mengganggu aku ^-^, terima kasih telah menciptakan aplikasi viu ini.",2026-02-22 04:34:54,163
Viu,Meimi Dwi Anindita,4,"heran kenapa gabisa masuk ya akun saya, capek bgt iklan banyak",2026-02-22 03:55:44,0
Viu,mermaid farrahh,1,gtw sih ga guna aj di hp ku,2026-02-22 03:47:06,0
Viu,tek meh,1,"bnyak menit iklannya dari pada menit nonton vidionya, ondonlah",2026-02-22 03:46:34,0
Viu,Hanemiya Kazutora,1,ini aplikasi nonton iklan bukan Derama,2026-02-22 01:46:05,0
Viu,Andika. Cuky,1,"buat teman teman, kalo belum premium lebih baik jangan download, lebih banyak nonton iklan dari pada filem",2026-02-22 00:03:08,0
Viu,Ilmiyah erna,1,jos lahh mantap iklanya,2026-02-21 23:50:00,0
Viu,Azmi Faida,1,parah iklannya,2026-02-21 23:33:17,0
Viu,Salsabila Qotrun nada,2,"dramanya kurang lengkap, dan juga dulu 1 Episode 4-5 iklan lumayan banyak sekarang baru nonton 3 menit iklan nya 6. dihitung-hitung ada 30+ iklan per episode",2026-02-21 23:31:32,2
Viu,Mika Amelia,1,"banyak kali iklannya,gausah kemarok,orang mau nonton pun emosi karna kebanyakan iklan nya",2026-02-21 22:57:46,2
Viu,Anto biber Biber,4,sering berhenti sendiri.baru mau coba,2026-02-21 21:28:04,0
Viu,Keluarga Bahagia dunia akhirat,5,"mantap, CS nya jg cepet nanggepin pas ada kendala👍",2026-02-21 20:56:19,3
Viu,EFA DARMAN,1,aplikasi jelek,2026-02-21 19:54:44,0
Viu,Ahmad Ferdian,5,"aplikasi tidak profesional, langganan berbayar sebulan tapi baru 1 minggu sudah keluar sendiri akunnya dan langganan berbayar sudah hilang.",2026-02-21 19:53:57,4
Viu,Sandy Ghazwan,3,iklan nya woy kurangi sampe 6 ga bisa di skip mana lagi seru² nya,2026-02-21 17:10:38,0
Viu,light,1,banyak iklan,2026-02-21 16:47:54,0
Viu,kukuh priambodo,1,busett kurang2iin iklan nya lahh baru juga nonton berapa menit langsung iklan sampe 6 begitu mana gak bisa diskip iklan nya!!!!!,2026-02-21 16:36:17,0
Viu,Yayasan Peduli Kanker Anak Bali,2,Drama Korea tidak lengkap.. yang dicari nggak ada semua 🥲,2026-02-21 16:13:13,0
Viu,–Serinä's Classy :p,2,"iklannya banyak bangett, masa saya cuman pause dapat 6 iklan? terus waktu pas mau nonton iklannya 2 terus setelah selesai iklan 2 dapat lagi 6 iklan, skip 1× dapat 6 iklan. ga sempat nonton sama sekali, padahal dulu iklannya cuman 4",2026-02-21 15:23:29,0
Viu,kanjasakhi nabeela,2,"lagi asik asiknya nonton, ditengah malah tiba tiba ngeload, paa dibuka lagi malah gabisa dibuka, padahal wifi lancar",2026-02-21 15:03:54,0
Viu,Hasan Basri,1,"cape kebanyakan iklan setiap berapa menit nonton iklan ada 6 dan tidak bisa di skip ,1 iklan 60 menit 6 iklan 120 menit ,lanjut nonton lagi iklan lagi ,mau nonton Drakor malah nonton iklan yg durasi nya sangat panjang ,mungkin 1 episode ada ratusan iklan yg muncul,jdi gak seru",2026-02-21 14:44:50,0
Viu,Nanang Lutfy,5,"baguss banget,tapi tolong lh iklan nya kurangin dongg kek mau nangis tapii ditunda gitu tolong ya iklan Nya fills",2026-02-21 14:41:37,0
Viu,robi San,1,gak ngotak iklan nya,2026-02-21 14:38:20,0
Viu,Rizky Dwi Pangga,1,"baru download, ngetes nonton film 1. tp banyakan iklan nya. baru jalan brp detik langsung iklan, iklaan nya buanyak bgt hdehh langsung uninstall lg dah",2026-02-21 13:58:28,5
Viu,Abigel Agustine Pasaribu,1,"aplikasi apaan ini, masa iklan nya banyak banget ada 6 iklan",2026-02-21 13:25:04,0
Viu,Sito Leng,1,jelek buruk busuk,2026-02-21 12:47:08,0
Viu,Sella Elviani,1,"Mau nonton jadi gak mood banget gara2 iklan, mau premium juga mikir 2x karna harganya terlalu mahal",2026-02-21 12:29:59,0
Viu,Handy Bramantyo,1,saya sudah berlangganan cuman. belum bisa aktif mohon bantuan nya VIU team.,2026-02-21 12:29:54,2
Viu,Nesaay_,5,"gw gak ada masalah sama apk nya, cuma gw mau request dong develop-nya bikin fitur atur kecepatan pemutaran vidionya bisa 0,5-2x, di tap lama bisa cepet ky YouTube, soalnya ada beberapa scene yang menurut gw buang"" waktu tapi nggak bisa dicepetin, mau di langkahin 10s,, tapi kebanyakan, nanti ada scene yang kelewat lagi..",2026-02-21 11:24:55,19
Viu,ino cesar leo caesar,1,terlalu banyak iklan,2026-02-21 11:16:58,0
Viu,Windi Novita,3,masa baru nonton sebentar langsung 6 iklan habis itu jika ngulang dari awal terus di balikin ke vidio sebelum nya jadi nambah iklan lagi,2026-02-21 10:22:21,0
Viu,Doi Top fans,1,sangat jelek nggak ada sambal belacan sangat tidak di rekomendasikan,2026-02-21 09:43:03,0
Viu,Enny aurel,1,tolong iklannya dikurangin🙏,2026-02-21 09:08:38,0
Viu,Mulyadi Yusuf,1,ini nonton filem apa nonton iklan baru tiga menin langsung iklan lagi padahal suda iklan seblum itu kalo bisa ga saya kasih bintang tapi ga bisa jadi nya bintang satu,2026-02-21 05:29:17,0
Viu,erwin roesdy,1,"apk nonton kan? APA GIMANE. sumpah bru selesai 6 iklan, gak nyampe semenit ADALAGI 6 BIJI buset kata gw teh. gak mood jadinya, apaan banget viuuu",2026-02-21 05:22:32,0
Viu,Tian Hartono,1,wowww ga ngotak iklannya,2026-02-21 02:48:32,0
Viu,Muhammad Rizal,1,aplikasi terlalu banyak iklan,2026-02-21 02:41:40,0
Viu,Farel Ardiansyah,1,"jelek bgt, ga guna",2026-02-21 01:37:47,0
Viu,Kipo Oais,1,iklanya ga ngotak,2026-02-21 01:13:52,0
Viu,Mochammad tri octaviano (Vian),1,download nya stuck terus cok,2026-02-20 23:23:49,0
Viu,Lia Yasri,1,tidak terlalu banyak pilihan,2026-02-20 22:38:25,0
Viu,Wigit Putra,1,bagus. tapi kalo gratisan iklannya bikin emosi,2026-02-20 22:07:57,0
Viu,Akun Ke 2,3,inimah nontonin iklan,2026-02-20 21:32:51,0
Viu,Jabar,1,gilak sekarang per 5 menit nya 6 iklan? dulu masih 3 iklan iya tau aku gak premium tapi ini menurutku terlalu berlebihan sih terus tolong viu adain fitur komentar,2026-02-20 21:11:33,0
Viu,Rina Kandi,1,aplikasinya yg paling jelek yg pernah ku download pas iklan lancar jaya tapi begitu vidionya mau mulai langsung keluar tulisan jaringan wifi tidak stabil klau memang benar jaringan Wifi-nya tidak stabil kenapa waktu iklan lancar,2026-02-20 19:38:44,0
Viu,bayu perdana,1,iklannya terlalu komtoll,2026-02-20 18:44:17,0
Viu,galang,1,"buset nonton satu eps aja iklan nya banyak bener. tiap 5 menit ada aja iklannya, mending iklannya 1,ini langsung 6 sekaligus",2026-02-20 18:07:17,0
Viu,Raaynn,1,banyak iklan..,2026-02-20 15:59:40,0
Viu,Anisa Limbangan,2,gk sekalian aja iklannya sejam?! jadi males pake viu.,2026-02-20 15:59:34,0
Viu,Rifa Hasby Fadzliana,1,bayak bngt iklan nya,2026-02-20 14:00:04,0
Viu,Alkha Zayn,3,"Mau sampe kapan ga develop fitur iklannya ? 15 detik x 6 page tu iklan.. yg bayar jg infonya kena iklan.. kasian artis2nya dah maen di viu.. , appsnya malah menyebalkan",2026-02-20 12:55:41,0
Viu,wardan abas,2,"bukan nya gimna iklannn banyak sekali klo iklan nya cuman 2 okyy ajj ini langsung 6,8,5 harus nya 3 jam itu saya sudah banyak eps yang selesai tapi gara2 iklan yang banyak jadi 3 jam saya baru selesai 2 eps ini gkk masuk akal coba, masa iklan nya sampe 3 kali udhh 5 lagi mohon bgtt apk ini udh bagus bgtt menurut saya udh semua film lengkap,seru itu saja iklan nya kurangin jadi 2 ajj kek dlu gk sebanyak ini lhoo iklan nya paling banyak iklannya cuman 2",2026-02-20 12:37:18,10
Viu,Chairul Amri,1,Terlalu iklannya uninstall aja,2026-02-20 12:09:18,0
Viu,Haulia Afriani,1,ga bisa baca manhwa,2026-02-20 12:05:48,0
Viu,Raissa Nurfa,1,"mau update ke premium gabisa bisa karena kendala wilayah, padahal wilayah sudah di atur di indo tetep gabisa, hdeh",2026-02-20 11:49:56,2
Viu,zahra imut,1,"iklan nya banyak banget, selang 5 menit sekali iklannya dan sampe 6 iklan",2026-02-20 11:49:34,0
Viu,dek selwb,1,banyak iklan,2026-02-20 10:58:24,0
Viu,putee put,1,"gila, gua malah lebih banyak nntn iklan dibanding film nya oon, iklannya kebanyakan",2026-02-20 09:56:48,0
Viu,Dhea Leona,5,halo min bisa tdk viu di kurangin iklan nya terlalu bnyk iklan bikin tdk nyaman,2026-02-20 09:51:31,0
Viu,Ali Yudin,1,sekali iklan ada 6 gila,2026-02-20 08:47:58,0
Viu,erlita nurhalifa,4,"bagus,,,tapi minta tolong baget dikurangi iklan nya",2026-02-20 08:42:32,0
Viu,Rihta Arhaz1307,1,TERLALU BANYAK IKLAN! 1 Video iklannya bisa sampai 36 IKLAN!,2026-02-20 08:32:15,0
Viu,Fauzan Gaming,1,aplikasi iklan jelek bngett menyesal gw donwload,2026-02-20 07:40:44,0
Viu,aligator zoro,1,gak bermutu,2026-02-20 06:52:06,0
Viu,Wini19 Nabongkalon,1,"jangan download, setiap episode iklan dan berbayar",2026-02-20 04:58:30,0
Viu,Wawan Suryadi,1,batu nyoba aplikasi ini langsung kapok. banyakan nonton iklan nya dibandingkan sama drama nya! mana iklan nya per 5 menit nongol kadang per 3 menit udah nongol mending klo iklan nya 1 atau dua ini sampe 8 iklan wkwkwkw Asli nyesel download,2026-02-20 03:15:22,12
Viu,Muhammad Nasir,1,"terlalu sabar menonton iklannya. cukup sekali ni aja. gk bisa menyalahkan juga karena apk butuh iklan tuk menghasilkan, tp jangan buat gk nyaman penonton juga. terimakasih",2026-02-20 02:37:38,2
Viu,Arsyah Arsherlia,1,"7menit sekali iklan, mana iklannya 6.. buat nonton 1 episode doang butuh waktu 1jam an lebih",2026-02-20 00:25:21,0
Viu,Dhiya Maemanah,1,banyak iklannya ga word it,2026-02-19 22:46:46,0
Viu,skidipap 000,1,"ga di iklan ga di drama nya, load trus. sekalinya iklan ada 5 iklan, tambahin aja sampe 8",2026-02-19 21:36:18,0
Viu,anisa,1,"aplikasi buruk, kebanyakan iklan. Mendingan aplikasi ini dihapus aja dari play store ga niat bgt ngasih tontonan gratis sih iya, tapi yang ngotak kek iklannya bintang 0 si lebih tepatnya",2026-02-19 21:14:16,9
Viu,Hafiz Keseimbangan,1,"terlalu banyak iklan,harga premium mahal,baru masuk film langsung dapat 12 iklan 30 detik dan 15 detik per iklan.tolong diubah.",2026-02-19 20:10:05,3
Viu,Inez aisyila,2,"tolong kurangi iklannya, masa baru 5 menit nonton ada 6 IKLAN 😔 mana paling singkat 15 detik, tolong lah jangan banyak² iklannya +iklannya ga bisa di skipp, bikin orang jadi males nonton lagi",2026-02-19 20:08:26,1
Viu,Kamelia Citra,1,"aku tau aku ga premium tapi kalo ngasih iklan 1 atau 2 aja dong, kok sekarang malah ga ngotak sekaligus 6 mending 1 eps sekali lah ini berkali-kali, tolong lah diperbaiki mentang mentang aku ga premium😡",2026-02-19 19:27:45,10
Viu,Mazaya Sari,5,suka bgt gaada iklan krena udh VIP banyak series2 yg aq suka,2026-02-19 19:04:44,0
Viu,Arief skyzz,2,tolong di perbaiki.. kenapa tidak bisa nonton dengan wifi.. padahal buat apk lainnya bisa.. cman melolo yg bisa pakai wifi,2026-02-19 17:54:47,0
Viu,cia,1,ikannya keterlaluan anjay. ngalah-ngalahin web ilegal,2026-02-19 16:51:33,0
Viu,nur cahya,1,iklannya kurang banyak,2026-02-19 14:56:00,0
Viu,Dea Permata sari,1,"ga asik, ada film dari negara plastik",2026-02-19 14:08:31,0
Viu,Dwi 18,3,"ngga ada fitur percepat saat nonton, tolong tambahin dong",2026-02-19 13:21:28,0
Viu,Mochamad Dwisandi,1,nontonin iklan doang,2026-02-19 12:15:51,0
Viu,Iklima Ikk,1,"aplikasi ini memang bagus, tapi iklannya banyak banget, baru nonton kayak 5menit sudah ada iklannya, mana panjang banget iklannya, gabisa di skip pulak, baru 5menit nonton langsung ada 5iklan sekaligus yg lama banget, bikin males nonton, dan sekarang aku udah hapus lagi ini aplkisi.",2026-02-19 09:24:52,0
Viu,Amariyah Young,1,"terlalu banyak drama Korea, ini sangat membosankan",2026-02-19 09:09:09,0
Viu,Kenzie Adriana,1,terlalu banyak iklan hampir bikin puasa gw batal 1 episode durasi iklannya 15 menit,2026-02-19 08:16:38,0
Viu,MUHAMMAD AGAN SABRANI,1,terlalu banyak iklan baru nonton 5 menit sudah ada iklan sekali 5.,2026-02-19 07:42:02,0
Viu,Adit Surya,1,aplikasi kebanyakan iklan jelek bener,2026-02-19 06:24:35,0
Viu,Yessy AR,1,pokoknya males aja.,2026-02-19 05:47:15,0
Viu,Reski Jumaing,1,ga suka aja liat drakor,2026-02-18 23:34:36,0
Viu,Dinto,2,iklan nya makin ke sinih makin banyak besok besok nambah lagih iklan nya,2026-02-18 22:38:20,0
